"種類ID","種類名","駅コード(運行系統)","駅コード(正式)[code]","駅名(正式)[code]","駅コード(正式)[id]","駅名(正式)[id]","駅名","駅グループコード(運行系統)","路線名(運行系統)","路線コード(運行系統)[code]","路線名(運行系統)[code]","路線コード(運行系統)[id]","路線名(運行系統)[id]","ナンバリング接頭辞","路線記号","ナンバリングハイフン","駅番号","路線(運行系統)ごとの並び順","駅カラー"
"","","11001167","1100886","上野","11300","上野","上野","11001167","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","30","20","#00ADCD"
"","","11001168","1100887","鶯谷","11301","鶯谷","鶯谷","11001168","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","31","21","#00ADCD"
"","","11001169","1100888","日暮里","11302","日暮里","日暮里","11001169","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","32","22","#00ADCD"
"","","11001170","1100889","西日暮里","11303","西日暮里","西日暮里","11001170","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","33","23","#00ADCD"
"","","11001171","1100890","田端","11304","田端","田端","11001171","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","34","24","#00ADCD"
"","","11001172","1100891","上中里","11305","上中里","上中里","11001172","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","35","25","#00ADCD"
"","","11001173","1100892","王子","11306","王子","王子","11001173","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","36","26","#00ADCD"
"","","11001174","1100893","東十条","11307","東十条","東十条","11001174","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","37","27","#00ADCD"
"","","11001175","1100894","赤羽","11308","赤羽","赤羽","11001175","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","38","28","#00ADCD"
"","","11001176","1100895","川口","11309","川口","川口","11001176","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","39","29","#00ADCD"
"","","11001177","1100896","西川口","11310","西川口","西川口","11001177","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","40","30","#00ADCD"
"","","11001178","1100897","蕨","11311","蕨","蕨","11001178","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","41","31","#00ADCD"
"","","11001179","1100898","南浦和","11312","南浦和","南浦和","11001179","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","42","32","#00ADCD"
"","","11001180","1100899","浦和","11313","浦和","浦和","11001180","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","43","33","#00ADCD"
"","","11001181","1100900","北浦和","11314","北浦和","北浦和","11001181","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","44","34","#00ADCD"
"","","11001182","1100901","与野","11315","与野","与野","11001182","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","45","35","#00ADCD"
"","","11001183","1100902","さいたま新都心","11316","さいたま新都心","さいたま新都心","11001183","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","46","36","#00ADCD"
"","","11001184","1100903","大宮","11317","大宮","大宮","11001184","京浜東北線","110043B","京浜東北線","753","京浜東北線","","JK","space","47","37","#00ADCD"
"","","11001185","1100882","東京","11296","東京","東京","11001185","上野東京ライン","110043C","上野東京ライン","754","上野東京ライン","","","","","1","#90268F"
"","","11001186","1100886","上野","11300","上野","上野","11001186","上野東京ライン","110043C","上野東京ライン","754","上野東京ライン","","","","","2","#90268F"
"","","11001187","1101013","日暮里","11427","日暮里","日暮里","11001187","東北本線(尾久経由)","110044A","東北本線","755","東北本線","","","","","1",""
"","","11001188","1101014","尾久","11428","尾久","尾久","11001188","東北本線(尾久経由)","110044A","東北本線","755","東北本線","","","","","2",""
"","","11001189","1101015","赤羽","11429","赤羽","赤羽","11001189","東北本線(尾久経由)","110044A","東北本線","755","東北本線","","","","","3",""
"","","11001190","1100882","東京","11296","東京","東京","11001190","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","01","1","#FF8A21"
"","","11001191","1100886","上野","11300","上野","上野","11001191","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","02","2","#FF8A21"
"","","11001192","1101014","尾久","11428","尾久","尾久","11001192","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","03","3","#FF8A21"
"","","11001193","1101015","赤羽","11429","赤羽","赤羽","11001193","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","04","4","#FF8A21"
"","","11001194","1100894","赤羽","11308","赤羽","赤羽","11001193","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","04","5","#FF8A21"
"","","11001195","1100899","浦和","11313","浦和","浦和","11001195","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","05","6","#FF8A21"
"","","11001196","1100902","さいたま新都心","11316","さいたま新都心","さいたま新都心","11001196","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","06","7","#FF8A21"
"","","11001197","1100903","大宮","11317","大宮","大宮","11001197","宇都宮線・高崎線(東京～大宮)","110044B","宇都宮線・高崎線","756","宇都宮線・高崎線","","JU","space","07","8","#FF8A21"
"","","11001198","1100516","大崎","10930","大崎","大崎","11001198","埼京線","110045A","埼京線","757","埼京線","","JA","space","08","1","#00C3A5"
"","","11001199","1100519","恵比寿","10933","恵比寿","恵比寿","11001199","埼京線","110045A","埼京線","757","埼京線","","JA","space","09","2","#00C3A5"
"","","11001200","1100520","渋谷","10934","渋谷","渋谷","11001200","埼京線","110045A","埼京線","757","埼京線","","JA","space","10","3","#00C3A5"
"","","11001201","1100523","新宿","10937","新宿","新宿","11001201","埼京線","110045A","埼京線","757","埼京線","","JA","space","11","4","#00C3A5"
"","","11001202","1100527","池袋","10941","池袋","池袋","11001202","埼京線","110045A","埼京線","757","埼京線","","JA","space","12","5","#00C3A5"
"","","11001203","1100532","池袋","10946","池袋","池袋","11001202","埼京線","110045A","埼京線","757","埼京線","","JA","space","12","6","#00C3A5"
"","","11001204","1100533","板橋","10947","板橋","板橋","11001204","埼京線","110045A","埼京線","757","埼京線","","JA","space","13","7","#00C3A5"
"","","11001205","1100534","十条","10948","十条","十条","11001205","埼京線","110045A","埼京線","757","埼京線","","JA","space","14","8","#00C3A5"
"","","11001206","1100535","赤羽","10949","赤羽","赤羽","11001206","埼京線","110045A","埼京線","757","埼京線","","JA","space","15","9","#00C3A5"
"","","11001207","1101016","赤羽","11430","赤羽","赤羽","11001206","埼京線","110045A","埼京線","757","埼京線","","JA","space","15","10","#00C3A5"
"","","11001208","1101017","北赤羽","11431","北赤羽","北赤羽","11001208","埼京線","110045A","埼京線","757","埼京線","","JA","space","16","11","#00C3A5"
"","","11001209","1101018","浮間舟渡","11432","浮間舟渡","浮間舟渡","11001209","埼京線","110045A","埼京線","757","埼京線","","JA","space","17","12","#00C3A5"
"","","11001210","1101019","戸田公園","11433","戸田公園","戸田公園","11001210","埼京線","110045A","埼京線","757","埼京線","","JA","space","18","13","#00C3A5"
"","","11001211","1101020","戸田","11434","戸田","戸田","11001211","埼京線","110045A","埼京線","757","埼京線","","JA","space","19","14","#00C3A5"
"","","11001212","1101021","北戸田","11435","北戸田","北戸田","11001212","埼京線","110045A","埼京線","757","埼京線","","JA","space","20","15","#00C3A5"
"","","11001213","1101022","武蔵浦和","11436","武蔵浦和","武蔵浦和","11001213","埼京線","110045A","埼京線","757","埼京線","","JA","space","21","16","#00C3A5"
"","","11001214","1101023","中浦和","11437","中浦和","中浦和","11001214","埼京線","110045A","埼京線","757","埼京線","","JA","space","22","17","#00C3A5"
"","","11001215","1101024","南与野","11438","南与野","南与野","11001215","埼京線","110045A","埼京線","757","埼京線","","JA","space","23","18","#00C3A5"
"","","11001216","1101025","与野本町","11439","与野本町","与野本町","11001216","埼京線","110045A","埼京線","757","埼京線","","JA","space","24","19","#00C3A5"
"","","11001217","1101026","北与野","11440","北与野","北与野","11001217","埼京線","110045A","埼京線","757","埼京線","","JA","space","25","20","#00C3A5"
"","","11001218","1101027","大宮","11441","大宮","大宮","11001218","埼京線","110045A","埼京線","757","埼京線","","JA","space","26","21","#00C3A5"
"","","11001219","1101028","岩切","11442","岩切","岩切","11001219","東北本線(利府支線)","110046A","東北本線","758","東北本線","","","","","1","#248032"
"","","11001220","1101029","新利府","11443","新利府","新利府","11001220","東北本線(利府支線)","110046A","東北本線","758","東北本線","","","","","2","#248032"
"","","11001221","1101030","利府","11444","利府","利府","11001221","東北本線(利府支線)","110046A","東北本線","758","東北本線","","","","","3","#248032"
"","","11001222","1100972","仙台","11386","仙台","仙台","11001222","仙石東北ライン","110047A","仙石東北ライン","759","仙石東北ライン","","","","","1","#1FB1E7"
"","","11001223","1100973","東仙台","11387","東仙台","東仙台","11001223","仙石東北ライン","110047A","仙石東北ライン","759","仙石東北ライン","","","","","2","#1FB1E7"
